126		13,265,700,000
127		13,459,500,000
128		13,654,320,000
129		13,850,160,000
130		14,047,020,000
131		14,244,900,000
132		14,443,800,000
133		14,643,720,000
134		14,844,660,000
135		15,046,620,000
136		15,249,600,000
137		15,453,600,000
138		15,658,620,000
139		15,864,660,000
140		16,071,720,000
141		16,279,800,000
142		16,488,900,000
143		16,699,020,000
144		16,910,160,000
145		17,122,320,000
146		17,335,500,000
147		17,549,700,000
148		17,764,920,000
149		17,981,160,000
150		18,199,440,000
151		18,419,760,000
152		18,642,120,000
153		18,866,520,000
154		19,092,960,000
155		19,321,440,000
156		19,551,960,000
157		19,784,520,000
158		20,019,120,000
159		20,255,760,000
160		20,494,440,000
161		20,735,160,000
162		20,977,920,000
163		21,222,720,000
164		21,469,560,000
165		21,718,440,000
166		21,969,360,000
167		22,222,320,000
168		22,477,320,000
169		22,734,360,000
170		22,993,440,000
171		23,254,560,000
172		23,517,720,000
173		23,782,920,000
174		24,050,160,000
175		24,319,440,000
176		24,590,760,000
177		24,864,120,000
178		25,139,520,000
179		25,416,960,000
180		25,696,440,000
181		25,977,960,000
182		26,261,520,000
183		26,547,120,000
184		26,834,760,000
185		27,124,440,000
186		27,416,160,000
187		27,709,920,000
188		28,005,720,000
189		28,303,560,000
190		28,603,440,000
191		28,905,360,000
192		29,209,320,000
193		29,515,320,000
194		29,823,360,000
195		30,133,440,000
196		30,445,560,000
197		30,759,720,000
198		31,075,920,000
199		31,394,160,000
200		31,714,440,000
201		32,036,760,000
202		32,361,120,000
203		32,687,520,000
204		33,015,960,000
205		33,346,440,000
206		33,678,960,000
207		34,013,520,000
208		34,350,120,000
209		34,688,760,000
210		35,029,440,000
211		35,372,160,000
212		35,716,920,000
213		36,063,720,000
214		36,412,560,000
215		36,763,440,000
216		37,116,360,000
217		37,471,320,000
218		37,828,320,000
219		38,187,360,000
220		38,548,440,000
221		38,911,560,000
222		39,276,720,000
223		39,643,920,000
224		40,013,160,000
225		40,384,440,000
226		40,757,760,000
227		41,133,120,000
228		41,510,520,000
229		41,889,960,000
230		42,271,440,000
231		42,654,960,000
232		43,040,520,000
233		43,428,120,000
234		43,817,760,000
235		44,209,440,000
236		44,603,160,000
237		44,998,920,000
238		45,396,720,000
239		45,796,560,000
240		46,198,440,000
241		46,602,360,000
242		47,008,320,000
243		47,416,320,000
244		47,826,360,000
245		48,238,440,000
246		48,652,560,000
247		49,068,720,000
248		49,486,920,000
249		49,907,160,000
250		50,329,440,000
251		50,755,800,000
252		51,186,240,000
253		51,620,760,000
254		52,059,360,000
255		52,502,040,000
256		52,948,800,000
257		53,399,640,000
258		53,854,560,000
259		54,313,560,000
260		54,776,640,000
261		55,243,800,000
262		55,715,040,000
263		56,190,360,000
264		56,669,760,000
265		57,153,240,000
266		57,640,800,000
267		58,132,440,000
268		58,628,160,000
269		59,127,960,000
270		59,631,840,000
271		60,139,800,000
272		60,651,840,000
273		61,167,960,000
274		61,688,160,000
275		62,212,440,000
276		62,740,800,000
277		63,273,240,000
278		63,809,760,000
279		64,350,360,000
280		64,895,040,000
281		65,443,800,000
282		65,996,640,000
283		66,553,560,000
284		67,114,560,000
285		67,679,640,000
286		68,248,800,000
287		68,822,040,000
288		69,399,360,000
289		69,980,760,000
290		70,566,240,000
291		71,155,800,000
292		71,749,440,000
293		72,347,160,000
294		72,948,960,000
295		73,554,840,000
296		74,164,800,000
297		74,778,840,000
298		75,396,960,000
299		76,019,160,000
300		76,645,440,000
301		77,275,800,000
302		77,910,240,000
303		78,548,760,000
304		79,191,360,000
305		79,838,040,000
306		80,488,800,000
307		81,143,640,000
308		81,802,560,000
309		82,465,560,000
310		83,132,640,000
311		83,803,800,000
312		84,479,040,000
313		85,158,360,000
314		85,841,760,000
315		86,529,240,000
316		87,220,800,000
317		87,916,440,000
318		88,616,160,000
319		89,319,960,000
320		90,027,840,000
321		90,739,800,000
322		91,455,840,000
323		92,175,960,000
324		92,900,160,000
325		93,628,440,000
326		94,360,800,000
327		95,097,240,000
328		95,837,760,000
329		96,582,360,000
330		97,331,040,000
331		98,083,800,000
332		98,840,640,000
333		99,601,560,000
334		100,366,560,000
335		101,135,640,000
336		101,908,800,000
337		102,686,040,000
338		103,467,360,000
339		104,252,760,000
340		105,042,240,000
341		105,835,800,000
342		106,633,440,000
343		107,435,160,000
344		108,240,960,000
345		109,050,840,000
346		109,864,800,000
347		110,682,840,000
348		111,504,960,000
349		112,331,160,000
350		113,161,440,000
351		113,997,840,000
352		114,840,360,000
353		115,689,000,000
354		116,543,760,000
355		117,404,640,000
356		118,271,640,000
357		119,144,760,000
358		120,024,000,000
359		120,909,360,000
360		121,800,840,000
361		122,698,440,000
362		123,602,160,000
363		124,512,000,000
364		125,427,960,000
365		126,350,040,000
366		127,278,240,000
367		128,212,560,000
368		129,153,000,000
369		130,099,560,000
370		131,052,240,000
371		132,011,040,000
372		132,975,960,000
373		133,947,000,000
374		134,924,160,000
375		135,907,440,000
376		136,896,840,000
377		137,892,360,000
378		138,894,000,000
379		139,901,760,000
380		140,915,640,000
381		141,935,640,000
382		142,961,760,000
383		143,994,000,000
384		145,032,360,000
385		146,076,840,000
386		147,127,440,000
387		148,184,160,000
388		149,247,000,000
389		150,315,960,000
390		151,391,040,000
391		152,472,240,000
392		153,559,560,000
393		154,653,000,000
394		155,752,560,000
395		156,858,240,000
396		157,970,040,000
397		159,087,960,000
398		160,212,000,000
399		161,342,160,000
400		162,478,440,000
401		163,620,840,000
402		164,769,360,000
403		165,924,000,000
404		167,084,760,000
405		168,251,640,000
406		169,424,640,000
407		170,603,760,000
408		171,789,000,000
409		172,980,360,000
410		174,177,840,000
411		175,381,440,000
412		176,591,160,000
413		177,807,000,000
414		179,028,960,000
415		180,257,040,000
416		181,491,240,000
417		182,731,560,000
418		183,978,000,000
419		185,230,560,000
420		186,489,240,000
421		187,754,040,000
422		189,024,960,000
423		190,302,000,000
424		191,585,160,000
425		192,874,440,000
426		194,169,840,000
427		195,471,360,000
428		196,779,000,000
429		198,092,760,000
430		199,412,640,000
431		200,738,640,000
432		202,070,760,000
433		203,409,000,000
434		204,753,360,000
435		206,103,840,000
436		207,460,440,000
437		208,823,160,000
438		210,192,000,000
439		211,566,960,000
440		212,948,040,000
441		214,335,240,000
442		215,728,560,000
443		217,128,000,000
444		218,533,560,000
445		219,945,240,000
446		221,363,040,000
447		222,786,960,000
448		224,217,000,000
449		225,653,160,000
450		227,097,480,000
451		228,549,960,000
452		230,010,600,000
453		231,479,400,000
454		232,956,360,000
455		234,441,480,000
456		235,934,760,000
457		237,436,200,000
458		238,945,800,000
459		240,463,560,000
460		241,989,480,000
461		243,523,560,000
462		245,065,800,000
463		246,616,200,000
464		248,174,760,000
465		249,741,480,000
466		251,316,360,000
467		252,899,400,000
468		254,490,600,000
469		256,089,960,000
470		257,697,480,000
471		259,313,160,000
472		260,937,000,000
473		262,569,000,000
474		264,209,160,000
475		265,857,480,000
476		267,513,960,000
477		269,178,600,000
478		270,851,400,000
479		272,532,360,000
480		274,221,480,000
481		275,918,760,000
482		277,624,200,000
483		279,337,800,000
484		281,059,560,000
485		282,789,480,000
486		284,527,560,000
487		286,273,800,000
488		288,028,200,000
489		289,790,760,000
490		291,561,480,000
491		293,340,360,000
492		295,127,400,000
493		296,922,600,000
494		298,725,960,000
495		300,537,480,000
496		302,357,160,000
497		304,185,000,000
498		306,021,000,000
499		307,865,160,000
500		309,717,480,000
501		311,590,200,000
502		313,483,320,000
503		315,396,840,000
504		317,330,760,000
505		319,285,080,000
506		321,259,800,000
507		323,254,920,000
508		325,270,440,000
509		327,306,360,000
510		329,362,680,000
511		331,439,400,000
512		333,536,520,000
513		335,654,040,000
514		337,791,960,000
515		339,950,280,000
516		342,129,000,000
517		344,328,120,000
518		346,547,640,000
519		348,787,560,000
520		351,047,880,000
521		353,328,600,000
522		355,629,720,000
523		357,951,240,000
524		360,293,160,000
525		362,655,480,000
526		365,038,200,000
527		367,441,320,000
528		369,864,840,000
529		372,308,760,000
530		374,773,080,000
531		377,257,800,000
532		379,762,920,000
533		382,288,440,000
534		384,834,360,000
535		387,400,680,000
536		389,987,400,000
537		392,594,520,000
538		395,222,040,000
539		397,869,960,000
540		400,538,280,000
541		403,227,000,000
542		405,936,120,000
543		408,665,640,000
544		411,415,560,000
545		414,185,880,000
546		416,976,600,000
547		419,787,720,000
548		422,619,240,000
549		425,471,160,000
550		428,343,480,000
551		431,256,600,000
552		434,210,520,000
553		437,205,240,000
554		440,240,760,000
555		443,317,080,000
556		446,434,200,000
557		449,592,120,000
558		452,790,840,000
559		456,030,360,000
560		459,310,680,000
561		462,631,800,000
562		465,993,720,000
563		469,396,440,000
564		472,839,960,000
565		476,324,280,000
566		479,849,400,000
567		483,415,320,000
568		487,022,040,000
569		490,669,560,000
570		494,357,880,000
571		498,087,000,000
572		501,856,920,000
573		505,667,640,000
574		509,519,160,000
575		513,411,480,000
576		517,344,600,000
577		521,318,520,000
578		525,333,240,000
579		529,388,760,000
580		533,485,080,000
581		537,622,200,000
582		541,800,120,000
583		546,018,840,000
584		550,278,360,000
585		554,578,680,000
586		558,919,800,000
587		563,301,720,000
588		567,724,440,000
589		572,187,960,000
590		576,692,280,000
591		581,237,400,000
592		585,823,320,000
593		590,450,040,000
594		595,117,560,000
595		599,825,880,000
596		604,575,000,000
597		609,364,920,000
598		614,195,640,000
599		619,067,160,000
600		623,979,480,000
601		628,953,000,000
602		633,987,720,000
603		639,083,640,000
604		644,240,760,000
605		649,459,080,000
606		654,738,600,000
607		660,079,320,000
608		665,481,240,000
609		670,944,360,000
610		676,468,680,000
611		682,054,200,000
612		687,700,920,000
613		693,408,840,000
614		699,177,960,000
615		705,008,280,000
616		710,899,800,000
617		716,852,520,000
618		722,866,440,000
619		728,941,560,000
620		735,077,880,000
621		741,275,400,000
622		747,534,120,000
623		753,854,040,000
624		760,235,160,000
625		766,677,480,000
626		773,181,000,000
627		779,745,720,000
628		786,371,640,000
629		793,058,760,000
630		799,807,080,000
631		806,616,600,000
632		813,487,320,000
633		820,419,240,000
634		827,412,360,000
635		834,466,680,000
636		841,582,200,000
637		848,758,920,000
638		855,996,840,000
639		863,295,960,000
640		870,656,280,000
641		878,077,800,000
642		885,560,520,000
643		893,104,440,000
644		900,709,560,000
645		908,375,880,000
646		916,103,400,000
647		923,892,120,000
648		931,742,040,000
649		939,653,160,000
650		947,625,480,000
651		955,679,400,000
652		963,814,920,000
653		972,032,040,000
654		980,330,760,000
655		988,711,080,000
656		997,173,000,000
657		1,005,716,520,000
658		1,014,341,640,000
659		1,023,048,360,000
660		1,031,836,680,000
661		1,040,706,600,000
662		1,049,658,120,000
663		1,058,691,240,000
664		1,067,805,960,000
665		1,077,002,280,000
666		1,086,280,200,000
667		1,095,639,720,000
668		1,105,080,840,000
669		1,114,603,560,000
670		1,124,207,880,000
671		1,133,893,800,000
672		1,143,661,320,000
673		1,153,510,440,000
674		1,163,441,160,000
675		1,173,453,480,000
676		1,183,547,400,000
677		1,193,722,920,000
678		1,203,980,040,000
679		1,214,318,760,000
680		1,224,739,080,000
681		1,235,241,000,000
682		1,245,824,520,000
683		1,256,489,640,000
684		1,267,236,360,000
685		1,278,064,680,000
686		1,288,974,600,000
687		1,299,966,120,000
688		1,311,039,240,000
689		1,322,193,960,000
690		1,333,430,280,000
691		1,344,748,200,000
692		1,356,147,720,000
693		1,367,628,840,000
694		1,379,191,560,000
695		1,390,835,880,000
696		1,402,561,800,000
697		1,414,369,320,000
698		1,426,258,440,000
699		1,438,229,160,000
700		1,450,281,480,000
701		1,462,435,800,000
702		1,474,692,120,000
703		1,487,050,440,000
704		1,499,510,760,000
705		1,512,073,080,000
706		1,524,737,400,000
707		1,537,503,720,000
708		1,550,372,040,000
709		1,563,342,360,000
710		1,576,414,680,000
711		1,589,589,000,000
712		1,602,865,320,000
713		1,616,243,640,000
714		1,629,723,960,000
715		1,643,306,280,000
716		1,656,990,600,000
717		1,670,776,920,000
718		1,684,665,240,000
719		1,698,655,560,000
720		1,712,747,880,000
721		1,726,942,200,000
722		1,741,238,520,000
723		1,755,636,840,000
724		1,770,137,160,000
725		1,784,739,480,000
726		1,799,443,800,000
727		1,814,250,120,000
728		1,829,158,440,000
729		1,844,168,760,000
730		1,859,281,080,000
731		1,874,495,400,000
732		1,889,811,720,000
733		1,905,230,040,000
734		1,920,750,360,000
735		1,936,372,680,000
736		1,952,097,000,000
737		1,967,923,320,000
738		1,983,851,640,000
739		1,999,881,960,000
740		2,016,014,280,000
741		2,032,248,600,000
742		2,048,584,920,000
743		2,065,023,240,000
744		2,081,563,560,000
745		2,098,205,880,000
746		2,114,950,200,000
747		2,131,796,520,000
748		2,148,744,840,000
749		2,165,795,160,000
750		2,182,947,480,000
751		2,200,222,200,000
752		2,217,619,320,000
753		2,235,138,840,000
754		2,252,780,760,000
755		2,270,545,080,000
756		2,288,431,800,000
757		2,306,440,920,000
758		2,324,572,440,000
759		2,342,826,360,000
760		2,361,202,680,000
761		2,379,701,400,000
762		2,398,322,520,000
763		2,417,066,040,000
764		2,435,931,960,000
765		2,454,920,280,000
766		2,474,031,000,000
767		2,493,264,120,000
768		2,512,619,640,000
769		2,532,097,560,000
770		2,551,697,880,000
771		2,571,420,600,000
772		2,591,265,720,000
773		2,611,233,240,000
774		2,631,323,160,000
775		2,651,535,480,000
776		2,671,870,200,000
777		2,692,327,320,000
778		2,712,906,840,000
779		2,733,608,760,000
780		2,754,433,080,000
781		2,775,379,800,000
782		2,796,448,920,000
783		2,817,640,440,000
784		2,838,954,360,000
785		2,860,390,680,000
786		2,881,949,400,000
787		2,903,630,520,000
788		2,925,434,040,000
789		2,947,359,960,000
790		2,969,408,280,000
791		2,991,579,000,000
792		3,013,872,120,000
793		3,036,287,640,000
794		3,058,825,560,000
795		3,081,485,880,000
796		3,104,268,600,000
797		3,127,173,720,000
798		3,150,201,240,000
799		3,173,351,160,000
800		3,196,623,480,000
801		3,220,018,200,000
802		3,243,535,320,000
803		3,267,174,840,000
804		3,290,936,760,000
805		3,314,821,080,000
806		3,338,827,800,000
807		3,362,956,920,000
808		3,387,208,440,000
809		3,411,582,360,000
810		3,436,078,680,000
811		3,460,697,400,000
812		3,485,438,520,000
813		3,510,302,040,000
814		3,535,287,960,000
815		3,560,396,280,000
816		3,585,627,000,000
817		3,610,980,120,000
818		3,636,455,640,000
819		3,662,053,560,000
820		3,687,773,880,000
821		3,713,616,600,000
822		3,739,581,720,000
823		3,765,669,240,000
824		3,791,879,160,000
825		3,818,211,480,000
826		3,844,666,200,000
827		3,871,243,320,000
828		3,897,942,840,000
829		3,924,764,760,000
830		3,951,709,080,000
831		3,978,775,800,000
832		4,005,964,920,000
833		4,033,276,440,000
834		4,060,710,360,000
835		4,088,266,680,000
836		4,115,945,400,000
837		4,143,746,520,000
838		4,171,670,040,000
839		4,199,715,960,000
840		4,227,884,280,000
841		4,256,175,000,000
842		4,284,588,120,000
843		4,313,123,640,000
844		4,341,781,560,000
845		4,370,561,880,000
846		4,399,464,600,000
847		4,428,489,720,000
848		4,457,637,240,000
849		4,486,907,160,000
850		4,516,299,480,000
851		4,545,814,200,000
852		4,575,451,320,000
853		4,605,210,840,000
854		4,635,092,760,000
855		4,665,097,080,000
856		4,695,223,800,000
857		4,725,472,920,000
858		4,755,844,440,000
859		4,786,338,360,000
860		4,816,954,680,000
861		4,847,693,400,000
862		4,878,554,520,000
863		4,909,538,040,000
864		4,940,643,960,000
865		4,971,872,280,000
866		5,003,223,000,000
867		5,034,696,120,000
868		5,066,291,640,000
869		5,098,009,560,000
870		5,129,849,880,000
871		5,161,812,600,000
872		5,193,897,720,000
873		5,226,105,240,000
874		5,258,435,160,000
875		5,290,887,480,000
876		5,323,462,200,000
877		5,356,159,320,000
878		5,388,978,840,000
879		5,421,920,760,000
880		5,454,985,080,000
881		5,488,171,800,000
882		5,521,480,920,000
883		5,554,912,440,000
884		5,588,466,360,000
885		5,622,142,680,000
886		5,655,941,400,000
887		5,689,862,520,000
888		5,723,906,040,000
889		5,758,071,960,000
890		5,792,360,280,000
891		5,826,771,000,000
892		5,861,304,120,000
893		5,895,959,640,000
894		5,930,737,560,000
895		5,965,637,880,000
896		6,000,660,600,000
897		6,035,805,720,000
898		6,071,073,240,000
899		6,106,463,160,000
900		6,141,975,480,000
901		6,177,610,200,000
902		6,213,367,320,000
903		6,249,246,840,000
904		6,285,248,760,000
905		6,321,373,080,000
906		6,357,619,800,000
907		6,393,988,920,000
908		6,430,480,440,000
909		6,467,094,360,000
910		6,503,830,680,000
911		6,540,689,400,000
912		6,577,670,520,000
913		6,614,774,040,000
914		6,651,999,960,000
915		6,689,348,280,000
916		6,726,819,000,000
917		6,764,412,120,000
918		6,802,127,640,000
919		6,839,965,560,000
920		6,877,925,880,000
921		6,916,008,600,000
922		6,954,213,720,000
923		6,992,541,240,000
924		7,030,991,160,000
925		7,069,563,480,000
926		7,108,258,200,000
927		7,147,075,320,000
928		7,186,014,840,000
929		7,225,076,760,000
930		7,264,261,080,000
931		7,303,567,800,000
932		7,342,996,920,000
933		7,382,548,440,000
934		7,422,222,360,000
935		7,462,018,680,000
936		7,501,937,400,000
937		7,541,978,520,000
938		7,582,142,040,000
939		7,622,427,960,000
940		7,662,836,280,000
941		7,703,367,000,000
942		7,744,020,120,000
943		7,784,795,640,000
944		7,825,693,560,000
945		7,866,713,880,000
946		7,907,856,600,000
947		7,949,121,720,000
948		7,990,509,240,000
949		8,032,019,160,000
950		8,073,651,480,000
951		8,115,406,200,000
952		8,157,283,320,000
953		8,199,282,840,000
954		8,241,404,760,000
955		8,283,649,080,000
956		8,326,015,800,000
957		8,368,504,920,000
958		8,411,116,440,000
959		8,453,850,360,000
960		8,496,706,680,000
961		8,539,685,400,000
962		8,582,786,520,000
963		8,626,010,040,000
964		8,669,355,960,000
965		8,712,824,280,000
966		8,756,415,000,000
967		8,800,128,120,000
968		8,843,963,640,000
969		8,887,921,560,000
970		8,932,001,880,000
971		8,976,204,600,000
972		9,020,529,720,000
973		9,064,977,240,000
974		9,109,547,160,000
975		9,154,239,480,000
976		9,199,054,200,000
977		9,243,991,320,000
978		9,289,050,840,000
979		9,334,232,760,000
980		9,379,537,080,000
981		9,424,963,800,000
982		9,470,512,920,000
983		9,516,184,440,000
984		9,561,978,360,000
985		9,607,894,680,000
986		9,653,933,400,000
987		9,700,094,520,000
988		9,746,378,040,000
989		9,792,783,960,000
990		9,839,312,280,000
991		9,885,963,000,000
992		9,932,736,120,000
993		9,979,631,640,000
994		10,026,649,560,000
995		10,073,789,880,000
996		10,121,052,600,000
997		10,168,437,720,000
998		10,215,945,240,000
999		10,263,575,160,000
1000		10,311,327,480,000
